tid,toi,tfopwg_disp,pl_orbper,pl_tranmid,pl_trandurh
8416274,7145.01,PC,23.2471066,2460411.471118,2.031
402848417,7146.01,FP,28.4664618,2460452.349237,5.958
405542683,7147.01,PC,1.3473988,2460478.300226,0.444
351599985,7148.01,PC,1.3432587,2460479.465086,1.534
459323923,7149.01,CP,2.6520679,2460475.347656,1.53
271971130,715.01,CP,19.2879579,2458327.552087,2.1841643
352284958,7150.01,PC,0.8818115,2460478.398152,1.558
331619598,7151.01,PC,7.1467369,2460466.65721,3.913
177697418,7401.01,PC,4.3181867,2460605.876222,3.557
455733237,7402.01,PC,14.3640841,2460599.475512,4.424
173706852,7403.01,PC,10.1170644,2460604.194642,2.991
352409708,7404.01,PC,1.463442,2460608.458229,3.42
374173310,7405.01,PC,15.4474502,2460604.369491,1.785
173615288,7406.01,PC,2.8885639,2460606.164783,2.662
439939258,7407.01,PC,4.4640046,2460607.117558,1.764
202648961,7408.01,PC,8.0242387,2460600.375529,2.189
432224130,7409.01,PC,2.6800806,2460608.457188,1.828
359271092,741.01,CP,7.5768334,2460006.41417,2.073
352107384,7410.01,PC,3.5043637,2460603.493826,0.536
440001383,7411.01,PC,3.1551543,2460604.178838,2.97
177494632,7412.01,PC,1.7636086,2460608.293547,1.346
154480367,7413.01,PC,3.8037696,2460609.793966,1.507
127426341,7414.01,PC,7.899462,2460601.373333,1.721
374177909,7415.01,FP,0.1638211,2460610.088051,0.492
191373021,7416.01,FP,0.3013943,2460610.041379,0.407
25624952,7417.01,FP,3.1239462,2460609.806852,2.102
291732201,7418.01,FP,6.7415334,2460604.284664,3.446
385796857,7617.01,PC,3.933506,2460713.810843,4.6133477
54391400,7618.01,PC,6.7722112,2460714.39101,2.2996755
412386707,7619.01,PC,39.2959509,2460694.523694,5.2772593
178709444,762.01,CP,3.4716808,2459329.505631,1.3816978
167165932,7620.01,PC,145.1966742,2460080.660945,7.7595494
130958848,7621.01,PC,14.2391963,2460692.774909,3.3123124
141279435,7622.01,PC,40.8216519,2460890.941494,3.7325005
279262080,7623.01,PC,4.3507956,2460434.942225,4.3566108
236817690,7624.01,PC,16.7788188,2458718.694562,6.1439468
298308533,7625.01,PC,9.3966438,2460605.469868,3.9827408
229605578,7626.01,PC,5.0712059,2458687.940568,1.8141791
431838716,7627.01,PC,5.2813531,2460655.283981,3.9653155
429123881,7628.01,PC,4.0391331,2460655.445179,4.2189582
414919755,7629.01,PC,1.8202857,2460660.77646,1.3717774
354846183,6905.01,PC,1083.5575987,2459044.538434,8.3500813
195192253,6906.01,PC,3.4770171,2460260.963304,2.5101218
198185513,6907.01,PC,3.3795099,2460286.464218,2.7055281
197039766,6908.01,PC,3.7120776,2460288.919876,3.0734816
252913663,6909.01,PC,4.4284676,2460286.806094,2.4495032
156991337,691.01,FP,6.9055908,2460684.183192,1.7156097
288471046,6910.01,PC,2.5139302,2460286.751606,2.9912384
428812049,6911.01,PC,16.2520546,2460645.525605,8.647
67181830,6912.01,PC,7.63779,2460302.339448,2.251
121070864,6913.01,PC,0.5843146,2460312.097225,0.555
59369068,6914.01,PC,9.3079811,2459541.688032,3.235
367439938,6915.01,PC,2.4915545,2460307.879824,1.2
264159776,6916.01,PC,3.9155539,2459222.28434,3.72
47220926,6917.01,PC,9.7716812,2460251.990426,5.281
365509373,6918.01,PC,14.2308461,2460237.50057,5.835
320417762,692.01,FA,1.03604,2458491.74051,1.855
378860702,7152.01,PC,3.1875721,2460475.218903,1.825
154869806,7153.01,PC,27.6174987,2460435.799232,4.509
377622130,7154.01,PC,8.8600515,2460464.049893,2.493
468350765,7155.01,PC,3.8949005,2460477.353609,2.171
376354189,7156.01,PC,1.9299641,2460478.565091,0.37
469523619,7157.01,PC,1.1838063,2460422.722728,1.233
431033767,7158.01,PC,3.338577,2460423.52283,3.519
444159424,7159.01,PC,8.8922064,2460418.158216,3.709
119081096,716.01,FP,0.83707,2458518.10991,2.497
154264903,7160.01,PC,3.0825102,2460571.181382,3.708
415461195,7161.01,PC,3.8285502,2460417.120955,5.248
341005781,7162.01,PC,8.6393678,2460555.536835,2.325
343774169,7163.01,PC,5.3913891,2460414.450374,1.995
326470400,7164.01,FP,736.5528811,2460087.796502,4.735
239277658,7165.01,KP,3.2509657,2460534.504554,3.2261161
288421619,7166.01,CP,12.9228111,2460537.646846,1.5980207
456482025,7167.01,PC,13.723753,2460563.749169,2.3593878
427685831,7168.01,KP,1.7497746,2460560.085062,1.8691036
199296714,7419.01,PC,1.3777496,2460608.298102,1.862
373424049,742.01,FP,0.961917,2460745.307622,2.378514
259188347,7420.01,PC,25.5249554,2460592.498987,3.66
354478327,7421.01,PC,0.3489261,2460610.28484,0.31
302477411,7422.01,PC,3.3593261,2460635.772641,5.044
279871772,7423.01,PC,2.889977,2460635.873701,2.528
61520064,7424.01,PC,3.1271505,2460631.491286,2.492
285592400,7425.01,PC,1.2815706,2460633.587611,2.23
186530554,7426.01,PC,0.766526,2460635.879998,0.927
422707559,7427.01,PC,3.5254649,2460629.067323,1.013
13036318,7428.01,PC,3.1467998,2460631.620681,2.128
436875993,7429.01,PC,4.7117395,2460632.919652,2.216
434486077,743.01,PC,2.2284671,2459989.182624,1.5708912
264193444,7430.01,PC,21.4930896,2460633.869166,3.609
347018922,7431.01,FP,1.1919382,2460635.558306,1.404
192321638,7432.01,PC,7.0309061,2460626.511505,5.12
450012972,7433.01,PC,1.8179336,2460635.003251,3.057
250478345,7434.01,PC,2.4228387,2460635.36493,1.829
77258176,7435.01,PC,4.6821297,2460631.289575,4.503
178819686,763.01,CP,5.6057748,2460046.424157,3.0213897
178819686,763.02,CP,12.2772444,2460046.212045,3.8398889
391090520,7630.01,PC,1.8307981,2460660.030398,2.2478701
357956179,7631.01,PC,15.6862385,2460633.620542,6.1594733
434373518,7632.01,PC,19.227477,2460255.857639,1.5449241
234603808,7633.01,PC,3.6746814,2460682.036124,2.7511417
124183167,7634.01,PC,2.2807843,2460685.378705,1.698886
67196266,7635.01,PC,7.6516944,2460676.242511,5.7832996
97715482,7636.01,PC,3.4291124,2460684.783372,2.5331935
53596439,7637.01,PC,5.916282,2460682.904645,3.8558058
120540061,7638.01,PC,1.522851,2460687.094175,1.499134
270471727,7639.01,PC,10.4562977,2460755.615687,3.3634093
317801157,7640.01,PC,7.00637,2460684.484863,3.6492414
148106497,7641.01,PC,10.1083877,2460677.624294,3.8944479
84126162,6920.01,FP,3.6688102,2460254.527369,2.151
58474992,6921.01,FP,25.714253,2460195.279658,6.373
114422211,6922.01,PC,5.0989519,2460279.448492,2.118
418184767,6923.01,PC,6.7274903,2460279.688465,2.944
91777086,6924.01,PC,91.9283414,2459402.288342,4.343
57147191,6925.01,PC,5.9785287,2460282.555616,2.481
76731445,6926.01,PC,8.2864221,2460278.003661,5.859
67349298,6927.01,PC,4.3427321,2460285.161253,1.23
45376816,6928.01,PC,3.8978437,2460284.495498,3.523
49524528,6929.01,PC,719.5740937,2459561.065029,2.942
462507821,6930.01,PC,7.2218817,2460273.053249,2.116
307375528,6931.01,PC,2.2183625,2460283.230469,2.773
63307816,6932.01,PC,8.9533044,2460267.79967,5.747
78290597,6933.01,PC,9.765482,2460279.092063,5.01
19560484,6934.01,PC,2.8398671,2460282.962785,3.091
270048796,6935.01,PC,1.763034,2460285.453378,1.849
63082902,6936.01,PC,10.298566,2460266.812702,2.022
294434193,6937.01,PC,1.3809769,2460283.743107,1.229
372048733,7169.01,PC,3.4375711,2460560.150984,3.9255437
275248683,717.01,FP,0.53079,2458518.26617,1.238
63100069,7170.01,PC,1.917096,2460234.779918,1.0402081
420191136,7171.01,PC,23.5367004,2460577.801284,5.715
302173245,7172.01,PC,2.7547949,2460585.788869,2.2653165
268727719,7173.01,FP,0.6257352,2460584.788484,0.8361985
25472026,7174.01,PC,4.2422767,2460586.04538,2.8605497
26999884,7175.01,PC,2.9944941,2460607.53278,3.621007
51768374,7177.01,PC,6.8434236,2460584.132916,3.179
419877797,7178.01,PC,5.2169076,2460581.426091,2.299
196201652,7179.01,PC,2.7384363,2460581.193199,3.018
150247134,718.01,FA,12.8650769,2459144.828069,3.979
314992600,7180.01,PC,3.2607791,2460582.91736,3.152
419878733,7181.01,PC,5.1794403,2460583.260996,4.628
408469564,7182.01,PC,14.7126653,2460563.963848,3.56
422159302,7183.01,PC,10.5739387,2460602.073075,3.484
426956677,7184.01,PC,1.1976555,2460608.104995,1.257
305830609,7436.01,PC,4.0616142,2460629.162988,2.202
73692250,7437.01,PC,2.5726086,2460630.908505,0.927
387527174,7438.01,PC,1.1253333,2460661.88232,2.394
335037151,7439.01,PC,3.5466109,2460633.469113,1.84
437242640,744.01,KP,4.3176859,2460031.706114,1.822
252045206,7440.01,PC,34.0796886,2460621.625543,4.571
467602108,7441.01,PC,2.2351679,2460635.017813,1.735
196389062,7442.01,PC,2.6358758,2460635.299158,2.938
22659404,7443.01,PC,2.7472062,2460632.210599,2.548
245665919,7445.01,PC,6.2144045,2460658.656299,2.994
374122973,7446.01,PC,3.5044728,2460635.953424,2.087
400503123,7447.01,PC,1.5016329,2460634.26502,1.894
104153474,7448.01,PC,5.0458476,2460629.552439,4.594
418262301,7449.01,PC,12.915329,2460653.817057,3.48
259381479,7451.01,PC,3.9461778,2460632.112731,2.496
327249454,7452.01,PC,3.0493323,2460632.527065,2.079
64334960,7642.01,PC,3.6822842,2460687.21238,5.3670565
265078278,7643.01,PC,4.0521479,2460682.283204,3.4903499
64250123,7644.01,PC,14.0580067,2460670.408988,3.4713692
264691112,7645.01,PC,4.7554244,2460679.410108,5.1010385
232399986,7646.01,PC,4.5638391,2460684.429211,2.7675662
358340733,7647.01,PC,3.958213,2460688.318417,4.9552521
279909537,7648.01,PC,2.6399819,2460688.010282,1.2750667
300868410,7649.01,PC,3.1455293,2460774.88468,1.3250209
219401954,765.01,FA,0.861484,2458570.226021,1.293669
10485639,7650.01,PC,3.4253517,2460686.269931,3.8269516
270711339,7651.01,PC,1.4790072,2460689.16683,1.2986986
10313047,7652.01,PC,4.5549553,2460681.074726,3.8221499
150429313,7653.01,PC,11.0462788,2460765.804854,5.6624368
300654938,7654.01,PC,26.9701399,2460740.287161,3.0632841
117885024,7655.01,PC,35.0842983,2460704.476735,5.0442765
114600571,6938.01,PC,4.8789974,2460277.283118,6.112
88929544,6939.01,PC,1.9207699,2460282.14487,1.448
55383975,694.01,FP,48.0511988,2458366.772014,4.3070574
421006834,6940.01,PC,0.3052608,2460285.534539,0.309
74389253,6941.01,PC,2.9371797,2460280.356726,4.009
238506223,6942.01,PC,11.2320736,2460266.427734,2.549
262137985,6943.01,PC,5.6906792,2460285.451604,5.548
421005422,6944.01,PC,12.3027503,2460271.568328,3.596
392022763,6945.01,PC,14.8547783,2460271.367836,5.931
14435301,6946.01,PC,13.2272686,2460269.63296,1.676
457039843,6947.01,PC,6.5202038,2460274.152856,4.73
45905504,6949.01,PC,3.2232502,2460280.811771,3.185
55559618,695.01,PC,21.3764237,2458346.404484,4.7666334
165965790,6950.01,PC,2.0478359,2460284.719845,1.559
83180637,6951.01,PC,3.7279887,2460279.795164,3.303
400466395,6952.01,FP,5.1391542,2460311.734906,0.633
443607377,6954.01,PC,4.0207557,2460283.831447,2.017
77490011,7185.01,PC,2.6881318,2460611.292588,0.9223764
124895104,7186.01,PC,1.7024504,2460506.050366,2.913
350064389,7187.01,PC,2.1570981,2460504.187865,1.688
317849098,7188.01,PC,4.773664,2460500.980635,3.987
18885659,7189.01,PC,2.8890956,2460503.943244,2.232
184952758,719.01,FP,4.109953,2460007.695053,4.641
277499689,7190.01,PC,4.1223508,2460498.570097,3.103
364007087,7191.01,PC,5.6604695,2460497.252216,4.651
123234747,7192.01,PC,16.3425332,2460492.948027,3.985
325086150,7193.01,FP,5.4934218,2460495.627524,3.658
24499407,7194.01,PC,4.167309,2460499.275203,4.056
62682198,7195.01,PC,3.8242663,2460498.7426,2.337
39464158,7196.01,PC,2.7998534,2460503.962418,1.415
415377888,7197.01,PC,2.5122863,2460501.95525,2.23
317170536,7198.01,PC,4.2271814,2460501.081878,3.25
310586478,7199.01,PC,3.1540886,2460500.30979,1.662
131419878,720.01,FP,3.16043,2458494.08915,1.922
205044976,7200.01,PC,5.0660693,2460500.369706,2.042
159893748,7201.01,PC,7.2229767,2460501.339233,4.132
347944406,7453.01,PC,8.3873861,2460621.924882,4.407
130087198,7454.01,PC,3.1733972,2460634.731366,3.857
196351790,7455.01,PC,13.2026423,2460613.499772,3.137
272840455,7457.01,KP,6.8733768,2459424.944384,6.5660399
169081296,7458.01,KP,16.2385246,2458690.156638,3.2716962
417829948,7459.01,PC,8.9511797,2458846.872354,3.0794773
167418903,746.01,PC,10.9803114,2458599.298747,2.0361453
159303995,7460.01,PC,46.1578388,2460316.994953,6.4735866
271052158,7461.01,KP,5.9605542,2458713.371243,2.7022064
298897095,7462.01,PC,2.6236518,2460313.505947,1.4746043
274198407,7463.01,KP,4.662632,2459419.9931,2.8167212
251090642,7464.01,PC,20.0417055,2459580.868263,3.8624508
167804011,7465.01,PC,6.2061962,2460749.810162,3.834919
229172128,7466.01,PC,13.62285,2460680.466841,3.033501
319855425,7467.01,PC,2.8766717,2460684.810785,3.1970994
265129950,7656.01,PC,0.7386173,2460715.629875,0.8425474
415084429,7657.01,PC,3.8751672,2460717.661255,5.3782772
22730066,7658.01,PC,1.642501,2460716.929364,2.407339
142053623,7659.01,PC,6.5570788,2460887.644911,2.8207622
219698950,766.01,KP,3.4464529,2458570.564724,2.462599
140938327,7660.01,PC,6.5462823,2460881.071973,4.3115127
88865512,7661.01,PC,12.526776,2460706.130995,1.413612
5045948,7662.01,PC,5.028696,2460712.209427,4.1400457
88760990,7663.01,PC,2.753152,2460711.730485,1.512577
456787558,7664.01,PC,5.9441544,2460716.709103,1.7144191
182992572,7665.01,PC,24.303103,2460699.321653,2.9460988
182992572,7665.02,PC,9.0270152,2460745.01217,2.8432441
130295375,7666.01,PC,5.0145963,2460717.770654,1.6707823
299801675,7667.01,PC,16.9537015,2460878.04861,1.3123073
2093349,7668.01,PC,16.2816997,2460741.212899,4.9154791
81963214,6955.01,PC,5.1185703,2460277.209487,6.274
294350792,6956.01,PC,12.3900547,2460276.864165,5.787
30853990,6957.01,PC,160.6760208,2458377.045676,9.5344918
219108677,6958.01,PC,5.9815745,2460316.951093,2.5574444
230013442,6959.01,PC,3.1381914,2460313.98926,2.7306785
77156829,696.01,CP,0.8602406,2458411.473627,0.5124345
77156829,696.02,CP,3.6942604,2458411.067517,1.1278521
77156829,696.03,CP,4.9652069,2458414.562933,0.9361524
404715325,6961.01,PC,17.2367433,2459460.590554,5.529651
435339558,6962.01,KP,21.9903619,2459456.138592,3.8732381
56658270,6963.01,CP,8.8349261,2459475.615758,6.2442811
243208884,6964.01,PC,4.7645838,2460210.583136,0.9332304
80224448,6965.01,PC,5.9693397,2459505.193695,3.441038
80224448,6965.02,PC,28.0693949,2459508.008646,6.0393818
243030574,6966.01,PC,2.1659522,2459449.712088,1.5926216
249067445,957.01,FP,0.8317937,2459198.9042,1.875
279999655,959.01,FP,1.54104,2458492.69541,1.686
5109298,960.01,FP,1.6187107,2459202.960241,4.739749
265077027,961.01,FP,4.79586,2458496.16829,2.132
141776043,962.01,FP,4.06269,2458493.35787,4.299
25799609,963.01,PC,11.1178464,2459235.097859,4.5596639
179155220,964.01,FP,0.60274,2458491.88882,1.834
179159972,965.01,FP,1.37101,2458491.95227,2.379
178367144,966.01,KP,3.4091568,2459965.700001,3.2067861
445586472,967.01,FP,1.7393631,2459230.004598,3.6069028
453209605,968.01,FP,2.80944,2458493.61746,3.151
280437559,969.01,CP,1.8237371,2459248.377773,1.347
174599051,970.01,PC,4.9857808,2459229.048399,3.671241
177722855,971.01,FP,2.3960724,2459225.430047,4.53
125894957,972.01,FP,2.67425,2458493.15026,3.779
409459226,973.01,FP,1.27997,2458491.82839,2.425
333821572,974.01,FP,2.8259491,2459985.027628,2.409
133654092,975.01,FP,1.97353,2458493.1271,2.169
347098457,976.01,FP,3.1510408,2459230.210781,2.9657375
268371979,977.01,FP,2.78102,2458492.39581,1.657
73038411,978.01,PC,13.1660135,2459977.379099,4.668
5772442,979.01,FP,1.10578,2458492.50181,1.87
93594834,980.01,FP,1.3387555,2459228.778145,3.2413088
127476180,981.01,FP,1.6038093,2460715.502404,2.253
177126182,982.01,FP,6.3037582,2459216.0127,3.757
148659924,983.01,FP,7.3816254,2459973.559152,4.696
33091633,984.01,FP,7.52118,2458495.71336,6.133
425220920,985.01,FP,8.76905,2458494.52201,3.504
320536216,986.01,FP,0.5476699,2460716.58341,1.038
52548453,987.01,FP,5.2146757,2460686.110094,4.9830634
113553629,988.01,FP,4.30438,2458491.91542,3.037
88684250,990.01,PC,4.587386,2459981.051319,4.36
7561203,991.01,PC,2.4843225,2459987.447924,1.999
108835813,992.01,FP,4.76516,2458494.06581,2.892
259353953,993.01,PC,1.4635019,2459985.812048,1.518
93963408,994.01,FP,2.396722,2459229.899754,3.9453168
317951248,995.01,FP,3.4438,2458493.5283,2.572
142918609,996.01,FP,14.5378,2458494.77797,6.826
341729521,997.01,FP,8.4134856,2459230.149086,3.5568334
54390047,998.01,FP,0.941436,2459229.569561,1.3606996
341186896,999.01,FP,1.5078959,2459985.987965,2.759
220029715,825.01,KP,3.1853186,2458598.749132,2.2396998
243200602,826.01,KP,11.5509742,2460063.00836,3.571
271168962,828.01,KP,5.3220505,2460043.844612,3.8815964
276128561,829.01,PC,3.2877916,2459334.53125,2.3400995
281924357,830.01,PC,15.0405221,2458584.453568,2.2981691
350332997,832.01,FP,1.9160221,2459357.079526,1.405
362249359,833.01,CP,1.041889,2458544.120496,1.2737667
404340025,834.01,KP,2.6755521,2458597.038666,3.2277336
405700729,835.01,PC,4.7920153,2458600.307433,1.4903703
440887364,836.01,CP,8.5954792,2459356.164023,2.47
440887364,836.02,CP,3.8167262,2459355.705342,1.602
460205581,837.01,CP,8.3249172,2460022.80686,1.406
461271719,838.01,FP,7.6246239,2458603.195906,2.0328127
466840711,839.01,KP,2.4855428,2458571.553691,2.7385746
287563610,840.01,KP,3.7993182,2459328.560231,2.302
238932509,841.01,PC,3.4934316,2459353.972698,1.453
141768070,842.01,PC,2.7863813,2458569.617192,1.8415464
437333618,843.01,KP,4.2986466,2458598.424853,3.1434483
380886535,844.01,FP,8.9066251,2459451.724033,1.9618338
32283946,845.01,FP,7.06181,2458389.0024,5.853
229141709,846.01,FP,14.20489,2458363.76296,4.924
231289421,847.01,PC,3.2063107,2459118.662958,2.8362399
42015200,848.01,FP,9.77742,2458391.66318,6.713
33595516,849.01,CP,0.76566,2458384.01956,1.452
29918916,852.01,PC,4.943336,2459138.585219,3.147
138727432,853.01,PC,6.8646554,2459139.838276,4.725
269558487,855.01,PC,1.8301156,2459497.639662,1.018
404467699,857.01,KP,3.9080236,2459137.830843,3.292
198008005,858.01,CP,3.2797206,2459088.312108,3.5795839
150430484,859.01,PC,5.1543265,2459038.871639,1.063382
321011127,860.01,PC,6.4535152,2459139.444944,2.202
372913430,861.01,FP,6.7391601,2460894.248512,2.537
309254930,862.01,PC,3.3102159,2459062.548458,2.7252649
238898571,863.01,PC,0.5251251,2458438.456112,1.0447398
231728511,864.01,PC,0.520671,2458411.15307,0.5708161
381976956,866.01,FA,22.338916,2458330.873539,3.4122327
358460246,867.01,PC,15.4043768,2458326.182858,4.7120319
271596418,868.01,FP,0.556109,2458325.748771,1.096708
200807066,869.01,FA,26.2588239,2458404.072952,4.4279477
219229644,870.01,PC,22.0379547,2458390.800785,2.5061632
219344917,871.01,CP,14.362738,2458417.051084,3.2043798
220459826,872.01,PC,2.2395544,2458411.717988,1.1228525
220459826,872.02,PC,4.9727711,2458415.298849,0.7889782
237920046,873.01,PC,5.9312003,2458326.224903,2.0314487
232025086,874.01,PC,5.9049733,2458439.488994,3.9528744
14165625,875.01,PC,11.020153,2458442.024946,3.638535
32497972,876.01,PC,29.4829022,2458457.39545,2.3634407
219380235,878.01,FA,3.9773904,2459196.628398,2.82
37084932,879.01,FP,6.58454,2458470.64431,3.395
34077285,880.01,PC,6.3872524,2459224.830978,2.608
34077285,880.02,CP,2.5735943,2460663.874669,2.4810064
34077285,880.03,PC,14.3318853,2459220.659691,1.596
237808867,881.01,FP,0.56708,2458468.86467,1.253
92013169,882.01,FP,2.3552639,2460282.512522,1.033
123846039,883.01,PC,10.0577297,2459200.686728,3.65
167031605,884.01,FP,2.7809,2458468.69741,1.803
120269103,886.01,FP,20.4276727,2459203.108337,5.1878327
438295981,888.01,FP,3.96643,2458472.15837,2.025
284288080,889.01,FP,1.83485,2458469.90719,2.673
33690636,891.01,FP,4.99915,2458468.9545,5.256
66561343,892.01,CP,10.6265837,2459219.552074,5.415
123958679,893.01,PC,5.6148305,2459210.205916,3.829
42755801,894.01,FP,4.3433389,2459225.901334,4.514
250484865,895.01,FP,0.76189,2458468.75811,1.904
102283403,896.01,FA,3.52985,2458471.13285,1.907
229384040,897.01,FP,1.2980202,2459211.72088,3.007
177162886,899.01,PC,12.8461943,2458544.868477,3.116081
210873792,900.01,PC,4.8495236,2458626.476544,3.060243
214361331,901.01,PC,3.2308423,2459362.247825,0.9282699
238197638,903.01,PC,7.2766004,2460044.048378,4.626
261257684,904.01,CP,10.8772748,2458626.968411,2.6829533
261257684,904.02,CP,83.9993991,2458630.353329,4.9317658
261867566,905.01,CP,3.7395716,2458628.349689,2.0436597
298372701,906.01,PC,1.6647888,2460094.242152,1.152
305424003,907.01,CP,4.5849129,2458627.05684,5.2493974
350153977,908.01,CP,3.1837789,2458626.550518,2.3252968
364107753,909.01,FP,3.9043855,2460119.573617,3.525
369327947,910.01,CP,2.0291067,2458626.204389,0.7339561
406941612,912.01,CP,4.678059,2458628.407636,1.8117452
407126408,913.01,CP,11.099348,2458625.210727,3.2464373
